[21May2026 14:40:42.967] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_oxidized-0.1.3.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.971] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_peaceful-2.0.3-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.974] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_ru_compat-1.0.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.978] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_submarine-2.0.3.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.983] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_things_and_misc-4.1.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.986] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_tweaked_controllers-1.21.1-1.2.7.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.990] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_ultimate_factory-2.2.4-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.995] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "create_winery-2.0.2-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:42.999] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createaddoncompatibility-neoforge-1.21.1-1.0.0.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
[21May2026 14:40:43.005] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "createbigcannons-5.11.3+mc.1.21.1.jar" [locator: {mods folder locator at C:\Users\Josiah\AppData\Roaming\PrismLauncher\instances\Create Aeronautics\minecraft\mods}, reader: mod manifest]
